nickname,content,ip_location,create_date_time,Avatar,Name,Likes,Comment,Date
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/b6e1cb353d38cebb0bf1506eb2b3e1e8.jpg?lk3s=30310797&x-expires=1714366800&x-signature=q5g1Okstm2H2oTAzZ3VngYlokRo%3D,zhangzhou7,19.0,上面小姐姐是中国的好吧,2022-07-19 14:53:02
,,,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=lagivV1ih2Q28w%2Fq5sek3zaR7dM%3D,wuzzz6,9.0,好看,2022-08-03 05:25:46
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7a61d85986d508744d556849855e72d5.jpg?lk3s=30310797&x-expires=1714366800&x-signature=%2BII1DvnkP0GDb3wz7WLPV%2F%2BxCEU%3D,psn836,48.0,こんなに日本も中国も似てるんだから仲良くしようよって思うます！！！,2022-05-28 09:43:08
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/f0c76f0b1e0a5ca74560903748e1c7b1.jpg?lk3s=30310797&x-expires=1714366800&x-signature=ncHiLoDyuHDxbIqSBRJhJ8d6rpA%3D,goodbyebuy,9.0,厉害,2022-06-20 15:23:14
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/16bdf80e2a508be74df384e1d10985b2.jpg?lk3s=30310797&x-expires=1714366800&x-signature=7UfcaWgb9wiSCVbIhYU25GYCxEU%3D,uu3344520,14.0,好好看,2022-06-30 06:08:14
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/4a5bac7eea085c1f938e74f3155bef17.jpg?lk3s=30310797&x-expires=1714366800&x-signature=bG5g2KLAZAcjrQTnjrFktqejafI%3D,dyrrzzklwtq6,8.0,太美了,2022-07-25 09:31:48
,,,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7343780245666955306~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=kMdK4CY0VM3nA4Ar6gdoNqJbxHI%3D,wuuuda,15.0,千万别被韩国人看见了,2022-06-09 15:08:38
,,,,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7343641843931807787~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=mdZ%2FJzNzoKgbYhNSanLA1Pe%2BG70%3D,userz44ugmpudb,9.0,非常感谢分享,2022-08-05 15:18:12
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7323867527044562950~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=mYmK1otD0w3ihgh6hO99ZwcNz%2F8%3D,anthonyzhao4,15.0,宋,2022-06-14 23:53:51
,,,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7348969222581846058~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=GrSp58MkdOE8E0ERunG3QuLrttY%3D,www.zoozw.com,15.0,厉害,2022-05-30 18:18:22
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/5b4853512e4b9e6ecef5d3243ec156ed.jpg?lk3s=30310797&x-expires=1714366800&x-signature=0wur7%2FqkUoh0d2xOoCtELYbNZEw%3D,starseasquare,19.0,漢以外の時代でも漢服って呼ぶの?,2022-06-27 14:21:41
,,,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7344797422314324010~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=sDXGFPdj71MaLOaUaAmZIYD%2BhXs%3D,yebeau94,6.0,感觉明朝最好看,2022-07-24 03:17:58
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/b2652bfc0b3b6440837dde8ff5137b2d.jpg?lk3s=30310797&x-expires=1714366800&x-signature=zCxkVbbR07BN8dawzO5HwLytyD0%3D,8565.6,5.0,中国の漢服が一番美しい,2022-07-28 03:54:01
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7122355322269728774~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=QT5GyQWbtI%2FEHpc6VN2rzh67eXU%3D,imok109,7.0,漂亮,2022-08-05 05:26:55
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7122875843465969665.jpg?lk3s=30310797&x-expires=1714366800&x-signature=du0dpYJPF9Bmtn5sBTC6hhVCp8E%3D,serendipitymissu,9.0,不错！不错！！,2022-07-21 19:38:18
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/df7fb190472fd79983274184f79cba27.jpg?lk3s=30310797&x-expires=1714366800&x-signature=lRIZX4Psjl9%2BvMZzyvNW4fmV6u0%3D,daybydaybaby,10.0,日本万岁，解放中国,2022-07-23 12:46:12
,,,,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7344892697796149290~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=aD3umPmAb5plvSXUPATkkJrHhWk%3D,aarreess1,13.0,两国文化有相通之处,2022-06-01 06:09:58
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cf1f53c4d1efadf4383ced90bdfbe69a~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=ZFRmvDYrr3AX9zzizAYupLx3N70%3D,biiiiii888bo,18.0,听我说 谢谢你 因为有你,2022-06-11 10:39:44
,,,,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7345520223145902126~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=YpWSfZ29NGMzoEQrOxhgYk%2FtVCw%3D,magicc030,5.0,中国的服装最美,2022-08-02 05:35:42
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/6d5505d76f0a86ff907b648c731b9e26.jpg?lk3s=30310797&x-expires=1714366800&x-signature=vnHKGC6ccKRYGVgu19YkxUSojL8%3D,zuoz52,17.0,说日语介绍汉服？,2022-06-22 12:30:41
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/90d6765b6b4ae9ea8456e1fdff40e4b6.jpg?lk3s=30310797&x-expires=1714366800&x-signature=qXqHiCVdfWkHJ%2FEb6WF9HfCp8fU%3D,hsjgsjn,5.0,真的很棒,2022-08-05 19:02:38
,,,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=lagivV1ih2Q28w%2Fq5sek3zaR7dM%3D,aba17558,7.0,优雅,2022-07-27 23:58:02
,,,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7344688017107320875~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=JuFIwc6MfATpgJrvW0bbvCkv%2Bdc%3D,alks333,9.0,中国文化,2022-07-31 04:31:44
,,,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=lagivV1ih2Q28w%2Fq5sek3zaR7dM%3D,user5986075181866,17.0,唐服最好看,2022-06-19 13:18:30
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/8b23d5a9b638f55da39c14747eeb11d0.jpg?lk3s=30310797&x-expires=1714366800&x-signature=0hrlsq4WHxMBDTMomnnKvcyjNcE%3D,xo5648,9.0,哈哈哈,2022-07-22 04:26:50
,,,,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7351748029549920302~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=Dw1Jp4qg59gbNQDpGAJ6onPDud4%3D,noha08070909,9.0,这是中国还是韩国,2022-07-19 20:30:22
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7334011468960301057.jpg?lk3s=30310797&x-expires=1714366800&x-signature=XC%2BE3uLK%2B40TaOZ0RlIuZvcoipU%3D,lightcindy1,10.0,赞,2022-06-19 00:29:39
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/12d1cc35b425c91b81b1a0dffbdd94e9.jpg?lk3s=30310797&x-expires=1714366800&x-signature=ydkJJ8C1FJrdGlVPR5F1oxqqIh8%3D,mr.xiaobai0.0,9.0,谢谢,2022-07-05 22:58:00
,,,,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7352622920557920299~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=fwDuNuU1PBzS3BcwfUNmMnsZeCA%3D,uvaljaaobykovz,9.0,中国牛逼,2022-07-19 15:47:05
,,,,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7350078285889404971~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=CTEB%2BkCTr7aBuc5gWupH66h81QE%3D,superbag11,11.0,ni hao,2022-07-19 04:46:04
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/656c7aa3f5fb45180a8734e41426b187.jpg?lk3s=30310797&x-expires=1714366800&x-signature=LTz%2Bh4vfyXvhnHHiocOtUlsUPeg%3D,hokp17,7.0,汉服很贵的,2022-06-30 06:18:52
,,,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=lagivV1ih2Q28w%2Fq5sek3zaR7dM%3D,luoyang1998,9.0,这不是抖音的零清子,2022-06-12 00:03:37
,,,,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7352431908879335466~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=ZdlFOx9Qwv85wPxvOizBqbRXpxc%3D,yingjieguan,10.0,爱你哟,2022-06-14 04:24:35
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/672cb0cc584845ce97ce121d83c9b8a7.jpg?lk3s=30310797&x-expires=1714366800&x-signature=zaebY8dSQXEpHqaosndNzrNcYAc%3D,shichao_zheng,19.0,好看,2022-05-29 17:05:31
,,,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=lagivV1ih2Q28w%2Fq5sek3zaR7dM%3D,star_river666,10.0,有国内的朋友吗,2022-06-01 17:16:30
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/a10f3b12d136c54a9414bda46bee2a90.jpg?lk3s=30310797&x-expires=1714366800&x-signature=THU0mg85YtMS75oiLi%2B3cYF1vFw%3D,baby2021666,13.0,漢服って和服と合わせ逆なんだね,2022-06-02 19:48:37
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7331142436510826498.jpg?lk3s=30310797&x-expires=1714366800&x-signature=xEr1VvpNR7D9lBu9iWmc0KDDaHw%3D,user4544186814696,12.0,你很漂亮诶,2022-07-06 12:36:03
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/5890fe46eff45a611c329cc401aee719.jpg?lk3s=30310797&x-expires=1714366800&x-signature=dzN0nX3mw4Pb2uhl3s54orqvrLQ%3D,bluemo666,11.0,怎么都是中国网友,2022-06-19 11:23:49
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7110283644656812034.jpg?lk3s=30310797&x-expires=1714366800&x-signature=aZg9Aa5caZj1wJxvcgaRJqxhj%2FA%3D,bwzy3,12.0,比我中国人还懂,2022-06-18 11:30:55
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7fd8f9a3c7aaadebf9e2ca9609294968~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=vOLjUoCmqXykIcEWElJRl9D6Cjg%3D,rolenyang,7.0,加油宣传,2022-08-02 15:25:35
,,,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7310663222817161259~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=oDX%2F%2FA97XRvnC3HNWUtfiurxEmc%3D,amysocool10,14.0,真的很美,2022-07-20 09:36:20
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/38b3920cdca72a083743ed94ab0df92b.jpg?lk3s=30310797&x-expires=1714366800&x-signature=8EM0jIR%2FDtJ1TOdUmDFGnVK57GM%3D,tenpura33342,15.0,とっても素敵,2022-06-02 09:29:59
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7102115348635189253~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=ZeYPP6nr5NYSUXXPoI0FSYenTlo%3D,amnesia0602,19.0,汉服yyds,2022-05-27 18:26:22
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/875ea84ffeabd273e6d00645394587d8.jpg?lk3s=30310797&x-expires=1714366800&x-signature=%2FcK2E9VtO3ybt8PkwGk7SeMONzE%3D,dyxaevda7iud,30.0,宋が好きかも,2022-05-28 06:22:01
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7327810023713669138.jpg?lk3s=30310797&x-expires=1714366800&x-signature=UYsSFLlax7rL5rPDsulMH3B3FKU%3D,user1856047850724,18.0,シルクはどのくらい流通してたんだろう。そのへんの人もこの格好？,2022-05-28 12:52:28
,,,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=lagivV1ih2Q28w%2Fq5sek3zaR7dM%3D,user6992932206613,14.0,有国人嘛,2022-06-20 11:11:02
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a97dc53a0c674123aada30701e4d03ee~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=2fxBPF2QFohZrA0Lm%2BjagcbXYco%3D,victor_odessa302,13.0,谢谢,2022-06-03 07:20:45
,,,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7347199234854092842~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=c3%2BqOV0Fp57BsMOO6w0wCx98414%3D,z_180528,5.0,宋制真的很好看,2022-07-17 15:16:34
,,,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=lagivV1ih2Q28w%2Fq5sek3zaR7dM%3D,beikasang,5.0,个人比较喜欢魏晋和宋的,2022-08-01 14:56:51
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7324195564780781569.jpg?lk3s=30310797&x-expires=1714366800&x-signature=kPxszZtYzQ%2By5VAuPj7BQx498Bo%3D,user3109680283724,11.0,別の動画で漢服は、5000年前から有るみたいな事言ってたが、それは無かろうな‼️精々2000年位だね❣️,2022-06-21 07:53:06
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/872b3a721f491e295431c2fed9848aef~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=GRGcPsarMMkrqlfPlWSPmPuhYTI%3D,unicornemilie_90,9.0,,2022-06-25 02:45:08
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/06da3b68f106e8b481586923cafe680d~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=%2BxtKdQONzXLJSD1feLYkxdEIDjI%3D,lumosqaq,12.0,牛逼,2022-05-28 13:48:42
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0a293c9014c3d3e8b8f0fa3c64c66b9e~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=i6pY7RYf3fzD8dzueEv0okrgLA0%3D,user1ml4doru8e,5.0,美女，你是日本妹子吗，很美。真的，比我们国人还懂中国古文化。,2022-07-26 14:06:03
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ffeee55c69d560fd066d0e987202f378~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=HVcsRAv0WP2P65dzhpa%2FjcmOCHg%3D,lucasethan3,8.0,:),2022-07-06 16:38:37
,,,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7352732543411552299~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=PRDS7gZT85r89UDxgcfyFxhqz8A%3D,ouorz,14.0,宋朝很有少女感,2022-06-17 23:54:58
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/edbf3277c158682b86ef473f68549e30.jpg?lk3s=30310797&x-expires=1714366800&x-signature=zZJOQmHmSHAan0RJJBmrDxTuj3Q%3D,suf239pc,14.0,谢谢宣传,2022-06-14 07:41:11
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7325911687897284609.jpg?lk3s=30310797&x-expires=1714366800&x-signature=ic1nENpY4qubD36eRC662pV8e1I%3D,consovtn,15.0,我要看早期韩服,2022-05-26 21:15:55
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7321294004955316230~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=paL%2B%2FJjqK1xwQlxuWupA0WS5cOM%3D,jimmychocfy,12.0,元朝清朝是两个少数民族统治的时代，这是历史也是这两个民族的辉煌。,2022-07-12 04:32:46
,,,,https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/45023b55dfea286d6ee85721d7590594~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=V%2Fs14DX0k9DOkQD9o7h9WE6EHO8%3D,humbertotovar462,18.0,美美,2022-06-10 20:28:08
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7102325975840620550~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=cnTor15pVmts9%2FxVnHPM0%2FxCEVA%3D,user25gyz2hbrg,9.0,,2022-05-27 08:17:49
,,,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7353715268553539626~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=hTBzKYXKy%2Bz5Rpf21laGAcoKuLc%3D,richer520,14.0,中国的古代服装就是蛮好看的,2022-07-11 03:17:48
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7323546292578648070~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=i5C0Hic%2Bm5Ia08UYEQQ0OnzjuNg%3D,u1753429207,11.0,希望转播的时候能给出博主的id,2022-07-03 16:38:50
,,,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=lagivV1ih2Q28w%2Fq5sek3zaR7dM%3D,arinikkini,7.0,とてもきれいです,2022-08-08 13:58:23
,,,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7346140098284503086~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=OX7p3XWpRY77r%2FsYEVmYy1dqTO0%3D,deliayuwei,8.0,Yuan and Qing,2022-06-21 15:32:29
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b1fa2af9f359631abb9406a280efb1d9~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=R4BHiBW818tyooMCirSERzN%2Fu94%3D,180miaomo,8.0,,2022-07-11 03:32:32
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7330739783533002758~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=XtmLzF1aYauYfC10%2FHzCDgg5fvM%3D,yizhouguan,10.0,元？,2022-06-15 23:53:24
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7327689682530074644.jpg?lk3s=30310797&x-expires=1714366800&x-signature=3j4BFv1rdlaMYu1ivwGGnQnRPZE%3D,gebilaowang666666,18.0,古时可不是这样的,2022-07-03 15:29:36
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a02c1ffd81326eb694f9dc657d187776~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=vcHYQfRzCEVMFpKLQ%2FEfBlVehiE%3D,kkkcccc77,8.0,清朝呢,2022-07-16 13:49:30
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/351e9ac50be04672f0e86a9a72bb5cd3~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=7oOQc6Xc77d17dTRFq9LYCoj9BI%3D,xiaoyu.peng,9.0,你知道的太多了,2022-07-01 20:20:00
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/e6cc1f2232735cf6db2be710bc1a2f03.jpg?lk3s=30310797&x-expires=1714366800&x-signature=Dlq5zmZUwLf2PIVe4u94VbQqp84%3D,vua083,10.0,可愛い,2022-05-26 14:29:18
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7331450953389834247.jpg?lk3s=30310797&x-expires=1714366800&x-signature=j0b6atbumQ6ECruNjXq7dPsxSzE%3D,princess34690,14.0,美,2022-07-01 08:55:40
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/b5ff2a20c368994879e2d538a7d3624d.jpg?lk3s=30310797&x-expires=1714366800&x-signature=V02F0rwwOAgs%2B7xoAKPsQbYYQOk%3D,jiangguonian,10.0,算是让你玩明白了,2022-06-18 11:54:07
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7324536061036789765~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=QQzLo3nidQWQZAOBdUb87t%2BMxCE%3D,xuhaoran12,6.0,好看,2022-07-27 12:44:49
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/665f87037c7f55d882c6d7f4c130770f.jpg?lk3s=30310797&x-expires=1714366800&x-signature=G7gdOYrlJimr%2B38RPP3NsbTAalg%3D,johnson6688,10.0,江南,2022-05-29 14:55:19
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7324648101052940294~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=E0WOaHBEQ18dgVlnXetyWINYjNI%3D,neurax666,9.0,原来如此,2022-07-21 00:37:31
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/961b04343d04b7a153171fd903fe4b1e~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=Yrw%2FdnireryOQLXBWK5ltlGvKEQ%3D,jiaqi.ya,22.0,汉服突独特的气质,2022-05-31 10:39:18
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7107998035610697730.jpg?lk3s=30310797&x-expires=1714366800&x-signature=qoinnt12D%2B5fDVj61%2FORBRmtBow%3D,sasa_shisa,14.0,汉服,2022-06-14 10:14:32
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d85b19b03563f99af18bbae70ff5ed44~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=JgO%2BPmn6yIVTUdxp1fwQbkY9Xxo%3D,chris_mdlt,13.0,"元和清都没有,哈哈哈,不是汉族统治的时间",2022-06-15 12:09:39
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7333020726934372373.jpg?lk3s=30310797&x-expires=1714366800&x-signature=YcnEFKpJylXb4yOI%2FerDBjmZZhA%3D,shuangyueer0502,6.0,清呢？,2022-07-21 12:28:13
,,,,https://p16-pu-sign-useast8.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7354555219436372010~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=9iaZt5w5yoQJBPfdRiDTuQxES7o%3D,yaxiong1i,14.0,牛逼,2022-05-30 08:46:30
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/90d58bf1e54520718969121ceda7e625~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=qcVfMiibuTvEEiShlfhp%2BfRcBWI%3D,youtube_xiaoyang,13.0,我甚至没有翻译就看懂了,2022-06-13 13:30:26
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7335902372055941126~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=KAlSmW3A5Z5e32ud4QtSugxFO2s%3D,userpbrlbzm2j8,7.0,哈哈哈哈哈哈，没有清,2022-08-06 04:13:11
,,,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=lagivV1ih2Q28w%2Fq5sek3zaR7dM%3D,zaq530,7.0,看不懂评论区好难受,2022-07-28 09:18:44
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/8ec1c1d2969d3b1d248f446ae5b8fbbf.jpg?lk3s=30310797&x-expires=1714366800&x-signature=4NTiy6%2FxcJfE4R6R0huyVd3F%2FWM%3D,aira.1128,16.0,韓服ってマジ可愛いんよな,2022-05-29 14:46:52
,,,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=lagivV1ih2Q28w%2Fq5sek3zaR7dM%3D,chen11789,6.0,漂亮,2022-07-19 08:09:58
,,,,https://p19-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7353024998648332334~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=Vk%2F0clS4ZGdG%2BYRboQxmz0n9Chs%3D,pfl124,14.0,还是我们的汉服好看,2022-06-12 02:12:24
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5eb823fe2b2df26e703a62c860c0bdd7~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=hUVCK7Z1nEIljIR3ZaX6j9o9Ywo%3D,ciaosb,16.0,因为元朝和清朝的服饰没有以上这些有特点,2022-05-29 17:57:04
,,,,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7346812200691974190~c5_100x100.jpg?lk3s=30310797&x-expires=1714366800&x-signature=tggS2RO0TXbTrb%2BLbRe0aorq654%3D,xiang_ya6,15.0,这种衣服可贵着呢,2022-05-31 06:17:10
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/fce750e7429e1da739b4f37f823b51ec.jpg?lk3s=30310797&x-expires=1714366800&x-signature=crF8ksWSgQIjL3r3OMXmWSHHXgs%3D,calecbaldwin,6.0,厉害,2022-07-23 23:49:28
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7095899264684916738.jpg?lk3s=30310797&x-expires=1714366800&x-signature=yv9EY900KdieaJD9iV%2BnbXDqnTU%3D,usery6vklfia31,12.0,かわいいね,2022-06-20 18:38:08
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/6ed6a09a5a3f91b2815e12bb2e568e4f.jpg?lk3s=30310797&x-expires=1714366800&x-signature=d59b44zDZOnpev4Lw%2FWpoEReLko%3D,lzhaoaojun,11.0,真好看,2022-07-10 15:34:34
