nickname,content,ip_location,create_date_time
liwenlim520,我见过龙，在我小的时候,,2023-08-08 15:05:32
woochingliong,宇宙之大无奇不有,,2023-08-08 11:56:59
10xkamehame_ha,龍を仲間にするまで死なない仲間にしたら貧しい人々にお金を分け与える,,2024-01-09 00:51:55
yatagarasu3690,黒いのはたぶん…鳥の群れだと思うw,,2024-01-08 18:06:47
tnpremuhi225,ほんまに龍がいたとしてどうやって空飛んでるのよ。相当軽いんやろうか,,2024-01-08 12:36:20
30336514369,2024出現機會大嗎？,,2023-08-08 11:29:32
2030inspo,,,2023-11-04 22:15:01
user722078391766,❤️,,2023-08-23 21:08:36
jianziwei4,我有看過在Roblox海賊王裡面看過,,2023-08-08 17:08:07
dyps0k71zh4n,"看飞龙在天,好预兆",,2023-08-08 10:23:10
ericchan8724,我看过一次在海边小时候！ 我相信,,2023-08-08 08:15:07
user9949842971551,科技与狠活,,2023-08-08 10:48:44
angela_5.21,我小時候有看過我當時以為有超大隻的蛇,,2023-08-09 03:26:28
user4717725819381,很多事并不是空穴来风，宇宙浩淼，不知道的东西有很多,,2023-08-08 23:16:22
user8118303252824,我才发现，龙只会出现在多云的阴天,,2023-08-08 11:15:08
dychmhg5hlb3,我也花了3600,,2023-08-12 21:44:36
mgmg.ma,龙肚子是氢气所以会飞,,2023-08-13 22:06:55
user8110062001132,这世界绝对有龙！不是空穴来风！,,2023-08-09 02:39:55
setphen0913,正在渡劫✨,,2023-08-08 12:02:37
usa840125,20年前我也在八里的山上看到龍王跟菩薩談判,,2023-08-08 13:37:41
mikoko0081,如果有龙存在的话 那龙是吃什么食物活下来的,,2023-08-09 16:42:02
onijunhantai,那是烈空座,,2023-08-10 10:02:03
lovelyqiqizi,6啊,,2023-08-10 03:50:20
yikyuanchan,我有看见过还记得那一天我在补科学课但是它比人还大我想要拍下我的手机在楼下我拼命的喊我姐上来可是一转头就不见了,,2023-08-12 13:07:23
tranthieucau,感谢分享,,2023-08-12 13:08:07
tseemhlubliqub520,我搞不明白 龙怎么可以飞呢？,,2023-08-08 12:30:13
chenyiwei77,有，我朋友被一条龙服务过。,,2023-08-09 04:54:38
yasuotuan1994,都在渡劫,,2023-08-14 18:54:30
ahmeng100,小時，見过在井裡头,,2023-08-09 05:50:29
ptygoodha,我见过一条龙,,2023-08-09 07:31:43
user304177604,我下班一條龍,,2023-08-09 06:04:36
sengwohng,真的有 不过要在下暴风雨时才有缘看到 有缘才看到哦 俺看到过一次,,2023-08-08 10:52:11
enyeni31,"国外见，ufo,,, 中国见龙",,2023-08-10 04:08:08
dy0ds3lfnj88,龙行太空船,,2023-08-08 12:47:43
user13by99dth3,龙神化身,,2023-08-10 14:29:51
user9732284766957,有啊，你要多少？230一斤,,2023-08-10 14:50:11
wheilonho201,我就是龙，我属龙。,,2023-08-10 20:40:24
xinwang725,我见过九纹龙,,2023-08-08 17:39:54
adad009900,太神奇,,2023-08-08 17:48:26
chin5572,世界之大无奇不有,,2023-08-15 16:24:04
luiszhang8762,小时候我也见过！金龙,,2023-08-09 02:42:02
tishlubkv,有蚊子从我门口经过,,2023-08-09 14:35:18
occhiali01,是云,,2023-08-17 19:32:01
tshui6166,孙悟空，别闹了。。,,2023-08-08 12:10:22
user9940232438305,我在電視上看過九紋龍,,2023-10-05 13:51:07
nohemijimnez3,,,2023-08-08 20:57:51
asala0520,有沒有一種可能是大氣生物,,2023-08-08 10:56:34
aa19970313,我家也有一條龍,,2023-08-08 18:07:29
vayne789789,我沒看見卡普的兒子龍呀,,2023-09-23 18:59:36
jiegao5566,有龙 我小时候看过真龙,,2023-08-09 04:53:25
user76867147301997,なぜ人はあり得ないものを現実的に考える,,2024-02-11 09:34:34
146866218,,,2023-08-08 11:47:29
tanyewseong,哥斯拉,,2023-10-14 21:48:43
user55207914938745,,,2023-08-09 19:38:06
asy16888,我也常常看到龍但我出現都被我斬掉,,2023-08-10 18:05:08
x9lbetlo1cp,下次用华为mate60拍一下,,2023-09-25 08:08:44
markkanisapatchen,天方夜谭,,2023-08-08 10:15:23
sahadat859,"蛇成蛟,蛟成龙,升天",,2023-10-02 01:55:08
ss.rhtd,ﾜｶﾗｧﾝ,,2024-01-07 21:17:06
userajyal5vvig,我小時候也見過龍與蛇升天,,2023-08-09 12:51:40
dysrkxr4jnkl,一反木綿にしか見えん笑,,2024-01-12 15:42:46
sengko44,见就没见过，服务过就有 ,,2023-10-21 13:26:45
740810gary,我看過鳳凰，有次黃昏看到的....龍還沒看到過，目前看來都要雲霧中才有龍的蹤跡,,2023-08-09 03:05:42
randy9191,,,2023-08-08 18:57:42
low0404,龙问：说出你的愿望,,2023-08-28 23:38:59
chenketao,,,2023-08-10 23:22:46
ajighevidavid9,,,2024-01-24 23:43:29
miruk721,,,2024-01-07 21:10:29
zzzzy_8228,@杨董,,2023-08-12 14:00:06
ryuryu6111,,,2024-01-04 17:26:34
31799272313,,,2024-02-18 04:10:07
rita___413,@裕裕,,2023-08-09 14:43:01
gg09875418818845,,,2024-04-15 23:15:41
semar_2020,"UFO made in USA, Dragon made in Chinac",,2023-08-11 00:40:20
dolqassim,its kaido stiil alive...,,2024-01-10 12:52:09
ivan00oo,隼在俯冲的时候就是黑线。我是鸟类研究者,,2023-08-08 11:37:31
kkkkkkk0101010,我都去林森北一條龍,,2023-08-09 16:24:23
loong138,降龙十八掌就有,,2023-08-08 11:00:47
kenyu9193,好像共通點都是在大面積雲裡出現,,2023-08-08 21:52:32
user7oblxlg4k6,飞龙在天，好预兆！,,2023-08-08 07:31:25
ha_cl,在渡劫啊,,2023-08-08 11:50:05
holsong,一条龙是真的,,2023-08-08 11:57:51
wenlwenx,龙是没见过不过一条龙我是见过。,,2023-08-08 14:49:59
marlborovis,我们家这里也有了，如果是真的,,2023-08-08 11:19:06
user9248111530879,十二生肖!一定有龍!,,2023-08-10 03:58:33
user1703359532854,龍は蛇と思えばいいです、なぜなら龍は蛇と同じ暮らし方つまりいる場所も似たところなんですいる場所の意味は違いますがもしかすると例えで言うと雲が土みたいな感じですね,,2024-01-15 14:17:14
dgkdfbsj7282,有肯定有老人家说的,,2023-08-08 16:50:53
phucloc061,ufo và ng ngoài hành tinh thì ở mĩ.còn rồng thì ở trung quốc.bó tay.,,2023-08-12 01:19:55
usercvr0a9hje1,自然现象 加入真有 鬼神 早就下凡间处理了,,2023-08-12 00:48:19
guizai9,ั太阳怎么在云朵里面呢？如果是在外太空，光线不该这样的,,2023-08-08 15:23:27
user5271247944755,是有龙的，恐龙也叫龙。AI画中画载入一条龙的动图，再加特效在指定位置调整色调，也可以制造龙在天上飞效果！忽悠谁了，欺负人不懂AI科技吗,,2023-09-26 03:35:44
user9248111530879,十二生肖!一定有龍!,,2023-08-10 03:58:33
user1703359532854,龍は蛇と思えばいいです、なぜなら龍は蛇と同じ暮らし方つまりいる場所も似たところなんですいる場所の意味は違いますがもしかすると例えで言うと雲が土みたいな感じですね,,2024-01-15 14:17:14
nrocirpacj,我也是。。聋,,2023-09-02 16:04:13
q3741878,哈哈，這種影片真有笑點沒有別的可以拍嗎！真搞笑,,2023-08-10 11:30:08
caiqh808,空间站及众多间谍卫星表示严重抗议,,2023-08-08 16:27:11
rhonda070195e5,"一哭二闹三下载PikPak并搜索""AA766""免费看麻豆影片",,2024-03-12 07:13:27
c5821797,那是我數次收集七龍珠後召喚出來的，不巧被你們拍到,,2023-08-21 13:44:48
limingliang8,好多都是2022年的,,2024-04-27 13:28:04
user167395165465,浏揽器搜b05。shop，看暗网禁播揭秘,,2024-03-07 16:49:45
johnnie543faf0d,"一哭二闹三下载PikPak并搜索""AA766""免费看麻豆影片",,2024-03-11 18:28:55
doriscc97f436,"一哭二闹三下载PikPak并搜索""AA766""免费看麻豆影片",,2024-03-11 01:55:58
jaynaa1ea5a91,"一哭二闹三下载PikPak并搜索""AA766""免费看麻豆影片",,2024-03-12 08:15:17
user8198297927526,龙不去国外,,2023-09-26 13:14:14
30236591377,少見多怪阿陸仔，我褲子裡也有ㄧ條龍,,2023-08-08 12:37:46
odolodo,finally we must admit. dragonball Z is exist. i know goku is summon shen long now. he got 7 dragon balls. we must beware of cell and freza,,2023-08-08 12:32:02
elbertox23,looks like extinction is begins....,,2023-08-12 18:28:17
johnf296c8dc,"More explosive video search on PikPak for""AA766"" for free",,2024-03-10 16:02:29
noelb3b53cd8,"More explosive video search on PikPak for""AA766"" for free",,2024-03-10 17:39:24
axb568,第一個是中華民國台灣省台北市101大樓，懂嗎？這樣吃豆腐不怕拉肚子拉死？,,2023-08-08 11:14:57
kj._829,台灣中國省還差不多，中國是台灣最大的外島，台灣就是台灣,,2023-08-13 01:36:35
user66906924631593,中華民國。台灣。,,2023-08-08 10:14:16
dya8lu2kd16w,中你媽台你妹省 我們是中華民國台灣,,2023-08-10 13:41:43
junbin.1209,台灣台北，不要加中國,,2023-08-08 12:25:33
user3524196790022,夢到今天發生地震。諸位大德小心！,,2023-08-08 11:06:37
chenweihong36,是台灣 不是中國台灣,,2023-08-08 13:33:53
jason1993929,妳錄到一條蟲,,2023-08-08 12:04:10
linxiaohao4,101那是我啦 我來不及坐電梯 用飄的比較快啦,,2023-08-08 11:38:21
jy_364,台灣是中國的？ 不要可憐了,,2023-08-10 00:39:01
ww154667,真龍天子下凡,,2023-08-08 10:55:02
user2276117477460,風從雲，雲從龍。一般都在中華大地出現，,,2023-08-08 10:27:26
user1523085105235,中華民國台灣,,2023-08-13 15:41:16
weiwei19860420,摁，沒錯，台灣省那條龍 在西門町跟101買小熊維尼反攻大陸了,,2023-08-08 11:21:03
wenlele1,中國是台灣的,,2023-08-12 11:43:07
man2486_,台灣中國省啦幹,,2023-08-09 16:18:32
nickfang77,龍只能在一堆雲裡面讓你們拍到？呵呵,,2023-08-08 12:01:03
guohui0612,我爷爷那个时代大概四十年前那个时候住在半山腰，湖北省，十堰市，大木镇，小草坪村，山谷下发洪水，全村人都看到了走蛟，眼睛像灯笼一样有角，当时条件有限没办法记录，现在说出来没人相信,,2023-08-08 17:35:09
oaoa58,搞清楚不是中國台灣！ 是中華台灣！！,,2023-08-08 13:39:15
duc_hoa0,中華民國台灣省,,2023-08-08 12:09:51
dybp6uyo54xw,台灣是台灣，中國是中國，兩個不同的國家!,,2023-08-10 18:01:48
zhao._.622,中國台灣省的台北市是怎樣,,2023-08-08 13:14:05
dy558ac2svtd,中國台灣⋯⋯放屁,,2023-08-08 15:06:53
nmv194634,"臺灣不是也不叫中國臺灣省
搞清楚是中華民國臺灣
不會有省字
不要亂加",,2023-08-08 12:37:14
siang_66,公共網路跟女網友，我到底要相信什麼,,2023-08-08 12:24:36
doin666,我也以為我常常看到好幾條龍，我以為我是天選之人，去就醫後才發現原來是飛蚊症,,2023-08-08 16:20:05
user99xokob9f4,黑白講,,2023-08-08 15:57:04
2157699539,台灣啦,,2023-08-08 14:20:59
dyjpt8tffxq0,台灣 就台灣 不是你們中國台灣,,2023-08-08 13:07:22
anrong_ruoji,台灣的中共村 又在得瑟了,,2023-08-08 12:43:31
a921234076,去你的省 台灣就台灣 還中國台灣省 懂不,,2023-08-08 12:37:39
nmv194634,"臺灣不是也不叫中國臺灣省
搞清楚是中華民國臺灣
不會有省字
不要亂加",,2023-08-08 12:37:14
87ezgang,中國你媽台灣省,,2023-08-08 16:08:20
siang_66,公共網路跟女網友，我到底要相信什麼,,2023-08-08 12:24:36
user61689468,我褲襠裡也有一條龍,,2023-08-08 12:20:04
giotto0309,操你媽的中國台灣勒 台灣就是台灣 誰在跟你中國台灣,,2023-08-09 04:13:40
ww6002,嵐龍,,2023-08-08 18:01:56
erick3993,相信这些？别傻啦！只有老千是真的,,2023-08-08 08:58:17
letsgogogo61,不好意思！是中華民國台北市，不是中國台灣省喔！,,2023-08-09 03:27:49
apple991022,中國是台灣的,,2023-08-12 06:15:51
kkaskakaka,中國台灣省？ 省你妹啊,,2023-08-08 12:00:16
shihjhuen,腦子,,2023-08-08 15:53:55
kuska1017,抓龍筋預備,,2023-08-08 14:36:23
tw1895t,雲裡有龍，又有飛碟外星人，天使，還有神遇到了會不會幹一架,,2023-08-08 14:25:18
yuopc81,大氣鯤鵬生物飛龍,,2023-08-08 13:10:00
hka3267,台灣是獨立的不是中國的,,2023-08-09 04:41:10
1225hero66,不是中國台灣，操….是台灣,,2023-08-09 07:34:32
clovergin,鳥群吧 龍卷雲,,2023-08-08 14:54:37
lee0911103,中國台灣？,,2023-08-10 03:41:23
dear5674,有見人嗎,,2023-08-09 02:55:01
99999dsa1,恐龍康,,2023-08-09 03:44:01
2183195328,我朋友也說過他被一條龍服務過,,2023-08-09 03:26:20
asy16888,名叫閒長龍,,2023-08-10 18:05:26
l_ys_09.08,我也有看過 但在我國中的時候 我沒手機 不然早就錄起來了,,2023-08-11 21:41:19
user8224126476281,中國台灣省？ 省你媽啊,,2023-08-08 12:12:21
bobchang761,中國台灣省???,,2023-08-09 03:23:13
wwe8787,中國台灣省？ 在跟我開玩笑？,,2023-08-08 18:15:56
you681226,亂改，啥是中國台北，有病喔！,,2023-08-10 12:54:59
jimmiepeng,是台灣，不要再加上中國了！,,2023-08-09 05:35:19
user93141551961726,台灣不是中國的,,2023-08-09 11:23:00
user0nm7xd9pce,只有台灣前面加上中國,,2023-08-09 09:19:37
emma00626,誰跟你中國台灣省⋯,,2023-08-08 18:51:00
htz2206,最近這幾年是靈氣復甦了嗎？！,,2023-08-11 12:31:45
dyv6xkrhe9fl,抱歉，技能忘記收,,2023-08-10 19:41:12
user9120130125270,懂嗎大陸仔,,2023-08-09 11:23:33
user6771444828612,為什麼最後一個看起來像蝌蚪,,2023-08-09 21:25:17
ckopin0130,又在佔中華民國的便宜了…就像中華民國北京政府？,,2023-08-09 04:32:50
jason_liu668,中国台湾省？,,2023-08-08 11:55:55
useri8vpqytlv3,寶可夢裡面的列空座,,2023-08-09 05:47:26
user1859104401063,中國台灣？,,2023-08-12 08:06:25
user4sbjy2f175,凱多來了,,2023-08-08 23:26:36
up66_99,為什麼是中國台灣省？,,2023-08-08 21:39:04
alem_0705,我在褲襠裡也看過,,2023-08-08 17:56:03
huajie1117,你妹的中國台灣省,,2023-08-10 12:17:40
kyrgyzstanr,檢舉,,2023-08-08 19:17:23
user6f5vzbl7mt,台湾中国区,,2023-08-08 14:34:17
87_02_05,在我們台灣101真的有看到龍這應該全台灣都會知道,,2023-08-12 08:39:06
hsiaochengliao,台灣一向只有台灣！沒有中國台灣…..,,2023-08-08 12:55:59
nicktss313,全是雄三飞弹,,2023-08-08 08:13:55
user7490050235509,按摩一条龙。,,2023-08-08 07:50:18
stevenlo686,台湾是四小龙醒了中国是见龙必见屍,,2023-08-08 02:16:04
user7463482619361,中國台彎省？？？,,2023-08-08 17:04:07
lee0911103,中國是台灣最大的離島,,2023-08-10 03:41:42
hair9.02,龍都吃什麼,,2023-08-08 17:08:21
trevoraung2,飛龍在天,,2023-08-09 15:37:50
zenaq555,一定有龍。不然不可能可以想像出這種生物，一定有看過才會流傳下來，世界無奇不有,,2023-08-09 02:51:43
nick0313_33,我试过一条龙服务,,2023-08-08 11:29:49
kireuguhuhijo,中國台灣省,,2023-08-09 04:10:40
mmmmnn0606,投稿?是惡搞吧,,2023-08-09 13:36:51
2486087fbl,其實是台灣中國省,,2023-08-09 07:18:47
airstone1982,一條主權獨立的台灣龍,,2023-08-08 18:16:12
nike_line12,我想問一下台灣哪時候變中國了,,2023-08-09 11:38:01
a10100024,中國台灣省？省你妹,,2023-08-09 04:28:54
99rm88,台灣就台灣 加個中國你妹啊,,2023-08-08 17:54:15
johnson20120315,更正一下！是中華民國台灣好嗎！還台灣省勒,,2023-08-08 17:48:48
user9120130125270,中國是台灣最大的離島,,2023-08-09 11:23:19
user9120130125270,明明就台灣中國省,,2023-08-09 11:23:08
cccccckkk0,你媽才中國台灣,,2023-08-08 18:18:01
ck5207878,真好笑 中國台灣省 台北市 中華民國 跟你們中共是不同的國家 請搞清楚 不以為全世界都你們中共的,,2023-08-08 17:36:07
alexlow132,为什么总是在云裡面呢？它不会撞到飞机✈️吗？,,2023-08-08 12:02:08
hhsj67,台灣就台灣還中國台灣省？,,2023-08-10 05:20:49
0750909bb,是台灣 沒有中國,,2023-08-08 16:37:28
user8103719961731,是我拉屎,,2023-08-08 15:00:46
tiamo6760,真的有龙，前天我被一条龙服务过,,2023-08-08 12:38:31
yangguoxiang,會不會是凱多,,2023-08-13 16:14:34
apple991022,,,2023-08-12 06:15:56
berniechia,见鬼就有。,,2023-08-08 16:14:01
user8741560561406,建国后不许成精啦,,2023-08-09 01:05:51
zhongjinjia,我被一条龙服务过,,2023-08-08 17:29:42
jun9698,我觉得龙只会出现在中国 外星人只会出现在美国,,2023-08-08 11:53:56
user510775141006,假的啦,,2023-08-08 12:36:10
dylmqs9pozcb,什麼中國台灣省台北？台灣就是台灣喔，搞清楚狀況,,2023-08-23 15:51:51
30442016049,中国省片地韭菜比见龙还明白惊奇,,2023-08-09 03:54:47
user6377851417169,气体生物。正常情况下是透明的，伴随着风雨雷电光的折射角度不同会有黑色灰色白色。人的肉眼可见颜色有限，一搬在天上也看不到，气体生物不具备热成像，也不反射雷达波，更不惧磁场。,,2023-08-09 07:39:42
lilei391,我操,,2023-08-09 05:01:47
ericz888,黑龙通常是坏龙,,2023-08-08 21:24:03
user1125730498320,假的，晚上一半手机都拍不清楚,,2023-08-10 00:13:41
user2666273570085,中国台湾省是什么,,2023-08-09 13:14:52
johnhan03,在美国就看到UFO。中国就看到龙。,,2023-08-09 01:31:54
keep520000000,我褲檔也有一條龍,,2023-08-09 09:37:06
haiha192107,台湾省,,2023-08-10 04:49:04
user8000372,"飞机在云端看起来像只小鸟般小, 那所谓的龙比飞机大几十倍几百倍... 如果飞下来不是要比哥斯拉还大？？",,2023-08-08 16:00:56
user34559654410157,"我也拍了一个,到我斗音看看,",,2023-08-10 11:26:46
junwang_lover,龙都在中国呗,,2023-08-12 14:43:45
user1202033062746,還不許願啊 神龍能給你三個願望 神龍來自那美克星的,,2023-08-08 11:10:19
user1202033062746,還不許願啊 神龍能給你三個願望 神龍來自那美克星的,,2023-08-08 11:10:19
wuenting1006,不是蛟龍就是P的,,2024-01-26 23:23:27
caichenjie,不就是條龍嘛！大驚小怪，沒見過世面,,2023-09-01 13:22:04
