nickname,content,ip_location,create_date_time,Avatar,Name,Likes,Comment,Date
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/5a9043ec18ae09858baf29c442a34943.jpg?lk3s=30310797&x-expires=1714370400&x-signature=%2FvM20F3csD5sI%2BEfdWeE%2B7u0CzU%3D,ali7276137836195,3.0,روعه,2022-04-02 08:10:43
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/6f156f64c12214a8c641ed1425d072ca.jpg?lk3s=30310797&x-expires=1714370400&x-signature=wy1tE%2Bf%2F10cDnH7tFY1iL6JeQdg%3D,userq5adxil5r5,2.0,,2022-04-02 08:58:08
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/822de7e5b737731ed43dd998bb5fac26.jpg?lk3s=30310797&x-expires=1714370400&x-signature=ojbhzENmmo2YU%2F9Dg%2FegZYkose4%3D,ezhumalai87,1.0,அருமை வாழ்த்துக்கள் ,2022-04-08 14:21:21
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/0286e34c649fa17df9577e05617f4fa5.jpg?lk3s=30310797&x-expires=1714370400&x-signature=O37nFIvjlQGVlSMQt%2BovSV9Q6%2B8%3D,weweoo05,2.0,هذا كيم جونغ اون .. لما كان صغير ,2022-03-28 00:10:20
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/dd420095e7c42dad1d36ab1bb8cda6ef~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=oAi1kZQWWGIFf7UPurBd6y%2B1j2Y%3D,__hamdiiiiii,3.0,معلم رائع,2022-04-02 19:33:57
,,,,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3d3bfe2dd8a6be6405e6758abbb8a10b~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=3vyjqoAfrXaCTz5qNbF0pHQKvyI%3D,dindin2461,2.0,Dianz,2023-02-26 08:05:04
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4c63658ece241f7efbc76224ffc90ce8~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=WT6s%2FrkYqEHsM%2F5U71N%2FWWJQqGs%3D,anbaihe119,4.0,这不是我们小宝,2022-03-31 15:43:04
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7332306462913658886~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=IBBMtZ3lvDxW94abP2gqc8X%2BOzU%3D,dy68xc3bxaiw,2.0,تم,2022-04-02 06:08:00
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/6099d3eb354f02c71410ab33f73f5236.jpg?lk3s=30310797&x-expires=1714370400&x-signature=rOzZqr0yEEIkt34MV1iFiLOxrNU%3D,aggh60,2.0,١٠٠ مستغفر,2022-04-01 19:12:03
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d5ecd68d206fa569be076ec9e7eb5a76~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=%2F3MLJR%2FpSGLhfHI%2FtlYDyh476xI%3D,mbmotorcar365,1.0,Il est qui maître ou comment,2022-04-02 04:33:49
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3226cfca6d871004c5d0c0d74959fd34~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=coBj5nU62yVqQGREYGTzfZSAhas%3D,kk0943138,1.0,❤️❤️,2022-05-10 03:44:18
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/42cb516a59c0073cee3f67655b449538~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=tqPLv1MvDRcqB%2F4O7s%2FIf4Zhajk%3D,lawadan,1.0,Envie de revoir un film de Jet li. ses chansons de combat ,2022-04-04 08:20:25
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4e2a64a936f869d13e9df2d010c54d02~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=WLEbujC3AmnxakYSyD%2FG2CPDT78%3D,marbeth96,2.0,⚡⚡,2022-04-05 05:56:20
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/168a42774d672f5184cfd8689f6cfe80~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=8RJ3Vie8C%2B9QPUPe0vKd8AmfyQA%3D,camaramamadougang,1.0,baravo jan fan,2022-04-06 18:46:18
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8925499dbf1b1e05a8f6ab8538cccb54~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=ymWySQIGfJxwfcHLCjj9Z88neqI%3D,yeyinqing,2.0,,2022-04-03 09:38:23
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/84fbce8ac2e0a0c49f386722ebc4c1e5~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=wtvycL1k863XJ5netPrTzv6JgiE%3D,the_sugka,3.0,✍️,2022-04-07 13:02:41
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/612ccdf3097f739b071b4215b42caedb.jpg?lk3s=30310797&x-expires=1714370400&x-signature=%2FFFBpXp5%2FkrJND5etGymydnMKvI%3D,dylmz2b4vbbc,2.0,نظام جيدا,2022-04-02 09:54:10
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/57053556f3f133d5ebc25a369ffb5290.jpg?lk3s=30310797&x-expires=1714370400&x-signature=iStruiTGfNuszIJ%2BuBsb12Rvve8%3D,sharyfok,2.0,ربح صغير يقود عمالقه ,2022-04-03 00:02:46
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ccda824d14ab25e8cb075671a42b7b50~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=PgP%2FZ1rBQ%2B4IKZG7bwarHQc%2Bs30%3D,sorinistvan10,2.0,❤❤,2022-04-02 14:35:12
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/72bce369b2ced56ae55c8c3c9060e7c0.jpg?lk3s=30310797&x-expires=1714370400&x-signature=5k3ir6va9OVIJLwBxA0TwX5ni9A%3D,abdou.abdou2022,2.0,حسبتهم بوڨرعون ,2022-03-28 13:34:10
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5deab83c21541cce5cff99eb2627e2ec~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=9pUKSUH2ZGFy%2BmSbQA0utaLI0q4%3D,zancheng520,2.0,嵩山少林,2022-03-29 20:23:01
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7331771927826497542~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=njSYLgBt0licIczfpRHCW%2BVUi%2FI%3D,bertydaoudangounmvoula,1.0,petit tu es sûr de toi  adamaa,2022-04-03 13:13:41
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6a5ef99444b4576600cfd5a13c8567aa~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=47OPvocT6AkIAI2bSBvatsqfbD0%3D,almeldeenali,3.0,"داير أنزل معاة مباراة ،نتحداهو .
تنصحوني بشنو",2022-04-04 15:12:25
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/df25f2e82a864e58cdb5c5c16e9eea12~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=5tb2xP7D0LSsIrgIi9INJ0Q4lRU%3D,ntwenhle81,2.0,Ni hao,2022-04-02 14:33:30
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/5ae7f6c7f3d982c3622cf5a5fe3d4697.jpg?lk3s=30310797&x-expires=1714370400&x-signature=G2T3YqeUYCsvHi09rv9oUixTBrQ%3D,abobakr2214,1.0,هههههه,2022-04-03 00:15:25
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7846a3f2db247ae689941077cc518cd3.jpg?lk3s=30310797&x-expires=1714370400&x-signature=WpTajNZEFOJOytZ1rj%2BOr1WyCrY%3D,sumanlimbu826,3.0,hurraa,2022-04-03 16:15:56
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/50afa1b607d5c30fbdf1275cf338cdc3.jpg?lk3s=30310797&x-expires=1714370400&x-signature=gwGplprL%2FATKM0ooxS%2FH1xMzfXc%3D,dycnry16moc7,1.0,اة دة ياد معلم,2022-04-02 07:45:17
,,,,https://p19-pu-sign-useast8.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/48d49b58f4f06e00f8169641666ef3c3~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=3uiZFS%2BA5qn1gWBC6OjGQij%2FPvI%3D,chinesekungfucollectiong,1.0,San. Bao,2023-10-21 13:29:58
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ff81acd3f9ac7a8f8c7cb76761405edc~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=m8dnXP0tXYtkOIR81v1DcCISOaw%3D,presi355,1.0,le titre du film,2022-04-03 21:56:29
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ae1f7cdc4b7cef9982b39e19f94d8698~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=tPDGc5x1tzuM5wWrF1JBHRKyJE4%3D,vida_decampo,3.0,excelente cultura,2022-04-01 13:45:00
,,,,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/ca1edbc26e78e3ad15c9ffbfb605488a~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=ne%2B9F%2Bwu49iQBjn32xitq%2B8OotE%3D,ali.alj09,3.0,Welche stufe,2022-08-07 15:13:03
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a3174f993950984683c8c9b57a80b3bf~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=eSz8kUv5d9xDPxAgbZbIFR%2B5%2Fak%3D,robertavalo4,2.0,Dios te bendiga siempre niño maestro de confu,2022-04-04 16:58:58
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fb7fe3dd62ca794ccc706891127aa7fb~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=MBW0As6LJ4VDO%2BFV%2FMXQVoJZW4A%3D,henriwick,1.0,,2022-04-02 00:50:20
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3ddc9126bcae73d1f3644628b6943200~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=5sIl5C%2FPgLgg6lrA9MfXaqKuBhY%3D,alsadqwdalmjldadlgmail.1,1.0,صلي الله عليه وسلم,2022-04-05 09:23:10
,,,,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/5ba93aef25deba72715dd6d458cc8eb6~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=8TfaMN505XPlutEdtH5wblk%2B50I%3D,luissousa2602,1.0,,2022-04-03 03:30:16
,,,,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/5ba93aef25deba72715dd6d458cc8eb6~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=8TfaMN505XPlutEdtH5wblk%2B50I%3D,luissousa2602,1.0,,2022-04-03 03:30:16
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/d1ddccc6c101f160a545c2c582fcba51.jpg?lk3s=30310797&x-expires=1714370400&x-signature=5%2FiZGR6q601%2F0ee69wFloT2%2FtqA%3D,kszk3,1.0,زي بنتي ريناد. اصغر وحده. بس ماشاءالله عليها مسيطره على اخواتها وكمان مسيطره على ابوها ,2022-04-03 03:03:35
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7332056874241032198~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=isA%2B4ddxpOSXikHTz6gCozBzW%2B4%3D,josephmerheb0,1.0,روعة الكونغ فو ..ابداع وقوة,2022-04-28 20:02:44
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/83d8e6757b12858a1d61a42116944d3d.jpg?lk3s=30310797&x-expires=1714370400&x-signature=Ds4amdfNxi%2BUpZJzThc9JCbs%2Boo%3D,aidos9195,1.0,он не мелковат для мастера,2022-04-03 09:04:57
,,,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=qzWfDjcqZ5xOe9Jf2AcnzxaskgM%3D,griffinnwkillian56,1.0,cette vidéo mérite des millions comme,2022-05-28 22:57:29
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/0d22f2fa79d8e5be3ae3247538f4856f.jpg?lk3s=30310797&x-expires=1714370400&x-signature=btJ6hWqqvNIukQl41tq6K19zNPs%3D,kingsman.tjk.pubg,1.0,это второй брюсли ,2022-04-06 09:15:49
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/00f9a2b64ff3bd8649e7c4c9a13528ab~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=XSJFij6D23KRdrTtrZEVcXvQAFc%3D,user25393238997178,1.0,,2022-04-06 20:16:00
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3c7722b9b7db82accf05efbd4c1f4000~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=7D49S%2BspvUYSJpYorLjuUX%2BjqaM%3D,ulrickleonasainti3,1.0,,2022-04-07 16:18:55
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e850d31959b599bf5711cc6c54e0d4ce~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=roXJ%2Fb4FUunzNwmjWvHBInahVtQ%3D,martiner20_,1.0,A NIVEL DIOS ,2022-04-05 15:37:26
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/347eba0bdb488a18c8aa17c9b915bb1d~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=1ekijwaPxhCcXWgp1g28KHZaQJs%3D,vladimirchurrasqueiro,2.0,o respeito à disciplina e a educação com os mais velhos isto é muito importante,2022-03-28 23:44:04
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2c75a9706f5ec350b8361b6ed8bfdd72~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=2ijM5W6yRMY5QAlK17hVUI%2BwvDU%3D,garmendia_38,1.0,@Escuela Huwei Ese niño líder Shaolin del tibet ,2023-08-03 01:48:30
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9c72905f6dc23a760346eadf0df4cedd~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=iQvO05gVKjip%2FUWZnPY1E2iRN5Q%3D,nalongoagnes,1.0,wanji,2022-04-08 17:32:55
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/de9ee9fb8bff69bc70a552a652f05e49~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=MCuPwIkBdsmXGxrbe6nYmXXqEqo%3D,alwsite,0.0,lik,2022-04-04 09:19:45
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/919fc12982098cbfa567c73ed5f3edb9~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=lyLaxdNS%2FKbXxQfaQ5TZ8rpbHBY%3D,eduvnsm,0.0,Does anybody knows the brand of his shoes?,2023-09-06 06:57:09
,,,,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/45af10855ad2dacd002dffa5b50cf9ba~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=QbgLkWw%2FDYejvS3ZfVssIXzvf7M%3D,kasiaabourjlia,0.0,小主人 ,2022-10-24 09:31:27
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7328467981741228039.jpg?lk3s=30310797&x-expires=1714370400&x-signature=5rSC2M0hHqKe4COCQq6r0Eqeesg%3D,samirfradi,0.0,عليه افضل الصلاة والسلام,2022-04-03 22:26:20
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bd9231ed1398d8937cca2ea73caef5fa~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=Sb%2Bc0RBBDiElp0M9DgrmpYqrcYg%3D,liens136,0.0,,2022-04-03 21:16:40
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7323573475523297285~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=%2F%2Fw5syyaaIrgG9v2S%2BM%2FAxcmtn4%3D,dyenrfne98qk,0.0,ً,2022-04-03 17:44:53
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7079846766308229121.jpg?lk3s=30310797&x-expires=1714370400&x-signature=7YzitGodY%2BFFL4lTxjNG9idd2WU%3D,hdikan227,0.0,@n,2022-04-03 16:36:34
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2218b99091d2ea3d7e5c2f53716c612b~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=4aAmZCCsnzDMnQ3U2B5rFz%2BeFvw%3D,muhammet_ekinci3346,0.0,kunfu,2022-08-15 12:06:23
,,,,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=qzWfDjcqZ5xOe9Jf2AcnzxaskgM%3D,user3041126032744,0.0,وش اسالفه,2022-04-03 15:54:37
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6e523c51c6c0faf086a650a74b1d6f6a~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=FDJpJIQOel%2BBDSW%2BbDWfY70rAs0%3D,mirhajkaniwar,0.0,,2022-04-03 15:22:39
,,,,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/7331230267396325409~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=J3H6DIO60PwselbT1yozLkEp4II%3D,mitelvintila,0.0,el futuro aquí está la gente limpia de la cabeza ❤️❤️❤️❤️,2022-08-06 09:04:03
,,,,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-euttp/5a14395c6ab2a789ce5c951d0fce85cb~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=CqJzpvYhem9l2AYwzUELmtFXw8k%3D,tejiroxx,0.0,,2022-04-03 14:53:56
,,,,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/303860865b468bca61f228f7e375e710~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=eUwFYpdw%2F9ipsygJEXJImnJnSM4%3D,kuswanto123607,0.0,sahabat dar cina,2022-07-31 10:56:01
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/19e5c86a458f97cc8b08357ee2de8421~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=Z3ScHhnfpFz20m%2Bs%2FNhECukUWWQ%3D,mignonsamuelsamue,0.0,,2022-04-03 14:45:54
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/eb2bcae853dc634e9a96f8ccaf89ed3f~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=C%2BtULNtXD74aBc1zSxN%2BC%2B8G1tg%3D,mr.romancer002,0.0,shivooo,2022-04-03 14:17:30
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/2a9b43b1a84a43c7ee77756479daff11.jpg?lk3s=30310797&x-expires=1714370400&x-signature=SieZOqq%2F5bQl5X%2FJe3pKFC5qmCY%3D,liyifan22114,0.0,这是在练武术吗,2023-07-05 18:47:58
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9bdcc9e832d72df824ed124179c67290~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=0y5M%2FmA9RG%2B4IAjjRvV3nrOLyN4%3D,cisselesagesady,0.0,,2022-04-03 12:08:09
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ec92eccb1e76973a131c3942b8d68ef9~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=Gdn0PbrwPGduRt4Usb8zAa4Jjt8%3D,eronkuloudjanene,0.0,Tyuio,2023-05-16 09:38:53
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9bf8672e9703b608fc60fa0b60253112~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=Z8ljbRA1ABHT3r66z65wMeKVqH8%3D,daomah,0.0,trop de discipline dans ce art ,2022-04-03 10:01:06
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/00e7a4e12265522ee1464543d8e8d24f~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=TryWSNq%2FmgQXzutAZtUWPb4BD38%3D,davidolebeau,0.0,"j'ai beaucoup aimé cette vidéo, belle leçon,le leader n'est obligé d'être élancée ou costo, mais le courage et le savoir ",2022-04-03 14:46:10
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/06d96e7f58c42722bb11e36e85d1f3e8~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=gLPvuzfNdXmyCDVzkIFnpS7OFxw%3D,xiao.editxa,0.0,️◻️️️️️,2022-04-03 09:39:11
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5638cbda8d56a20eece5087784f985b6~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=euDciHFKAEQgahs0MMfQHD6znys%3D,brehimasissoko621,0.0,,2022-04-03 09:27:36
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ca1d183f54fdce123ac25a3d2177f382~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=gsv462KIZlk4WILoneoI8uG0q%2Bo%3D,marziane5,0.0,Héritier direct,2022-04-03 09:27:31
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/18319981fc4a9ac982916c0a8b745dc3~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=Or8BRa5oh9RPrHrI9Wf3waH5eVk%3D,austindeja,0.0,Master kung-fu ,2022-04-03 08:54:58
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/9a5448390e7682704651ee8569becfb0.jpg?lk3s=30310797&x-expires=1714370400&x-signature=IH5jghZJa7ZHaePD8obfnYqc%2FuA%3D,bhagyajyotibarahi,0.0,woww,2022-04-03 07:15:09
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/e240a0df70eb9a1a05f4e1d1243db27b.jpg?lk3s=30310797&x-expires=1714370400&x-signature=93rETPFqqL7p0X%2FacJebZxopNlM%3D,ceeya.ntombela82,0.0,Ngeke,2022-04-02 03:16:30
,,,,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/dfc0ba056b9c8a53f40d5840979568a7.jpg?lk3s=30310797&x-expires=1714370400&x-signature=iC6X9TPy2RqqFVt2H23rV%2B%2F3OZs%3D,dyrbnqzfbyb4,0.0,真棒,2022-04-03 05:20:27
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/adfc35df5b37a0873c011f9ed1366522~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=1JUTMiaGE9Ci9By%2Frj24MEOrc%2FQ%3D,paty_chic,0.0,Wao parece de película ,2023-08-18 19:55:52
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4b255e07090996e3cd2320597dc8e306~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=XktIzDLv3HsypZRGsFFULeleLR4%3D,ablayembodj5,0.0,Gni ay lasers naniou yoré wala ,2022-04-03 03:04:59
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7313156441643646982~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=%2FDNDSbUAwz7Sw%2FJcXVzAZb2bBT4%3D,sar.sar962,0.0,(2024),2023-12-28 11:36:28
,,,,https://p16-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7224427418230997038~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=lsDtXF0SC%2BAAV9R6Xai68OsLSNw%3D,chinesekungfu3436,0.0,帅,2023-04-24 13:10:43
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/adb0295b746ee3d9b833783e82d34485~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=1zPIJIWa0YxIPNkAFQEFzDlZeEA%3D,mamza09,0.0,C'est Jet Lee,2022-04-04 04:31:22
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4f23ef10d9ec6621a0c835a03013acac~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=BexH9UizUjNSrUOrhZC6r3eOUeM%3D,yefrirenelvilsaint7,0.0,fantaatico,2022-04-03 00:22:05
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2ee91bb61c746deaf6924ffb40a71090~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=ggNMDHM0uf5MPGn60ZLHznjP2UU%3D,bg__maaa,0.0,,2022-04-02 01:43:28
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0bb2065361791bb8d0ef410e1e404376~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=vwZuxS%2BrYsKrlGOyhs7%2FtPWIAnc%3D,ismaelofficiel4,0.0,,2022-04-02 23:58:50
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e5ebddb98737705ec44786fd71d49cc7~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=VAjE3eADyMU4Ns8PbOB0wCYj%2BEs%3D,manyang.exe,0.0,shifu,2023-09-08 17:27:44
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/67829f15ce7ddf440653393aea93b7a5~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=T9vOHU9bb2x2qZMjFjAXVV49yUM%3D,er7talib,0.0,حلؤؤؤؤؤ,2022-04-02 18:59:14
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f2d5ea583feb0ce615288da42b248c6f~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=Z%2BUU%2Bq4pwDN9QzdCHT9uFw7lV3w%3D,hifau2303,0.0,cc,2022-04-04 12:01:46
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/515de05f15b35962b8cce814d04a5dd3~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=uQBKX%2B%2BJ7D2RFKp5g9hRFpnkkCw%3D,de__eee,0.0,hhhhh,2022-04-04 11:59:34
,,,,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7320391911536230405~c5_100x100.jpg?lk3s=30310797&x-expires=1714370400&x-signature=GhZVDjpWDvbdVpeaNwa75doJQLQ%3D,saidalazaar151,0.0,,2022-04-04 11:12:12
